Flag,Company,Ticker,,Activist_Group,Start_Date,Hostility_End_Date,Start_Year,Start_Month,Start_Day,Stake_End_Date,Objectives,Hp_Return,Market_Cap_At_Start,Stake_At_Start,Start_Link,News_Search,Start_Date_And_Time,Current_Ticker,First_Affected_Date,Hostility_End_Date,End_Year,End_Month,End_Day,Sector,Industry_Name,Outcome,Region_Exchange,Country_Exchange,Country_Incorporation,State_Incorporation,Proxy_Fight_Boolean,Campaign_Status,Activist_Tier,Stake_Value_At_Start,One_Day_Return,One_Year_Return,Follower_Return,Annualized_Hp_Return
225134646,Wyndham Hotels & Resorts Inc,WH US,#N/A Review,Choice Hotels International Inc,27/11/2023 0:00,,2023,3,2,,3: Board Representation; Acquire Company; Board Control,1.232317,6477665700,1.8,NSN S4S70JMB2SJR,NI COMPANY:WH@US 'Choice Hotels',Start: 2023-11-27. UTC: 2023-11-27T12:07:31.445Z,WH US Equity,27/11/2023 0:00,,,,,Consumer Discretionary,Leisure Facilities & Services,Pending,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,116597982.6,-0.076844,1.232317,1.310168,1.232317
225134646,Crown Castle Inc,CCI US,CCI,Elliott Investment Management LP,26/11/2023 0:00,20/12/2023 0:00,2023,3,6,,6: Management Changes; Strategic Review; Compensation Changes; Board Control; Break Up; Other (Inspect the Company's books and records),5.907046,44921492400,4.5,NSN S4RC40073NCY,NI COMPANY:CCI@US 'Elliott',Start: 2023-11-26. UTC: 2023-11-27T01:00:00.084Z,CCI US Equity,27/11/2023 0:00,20/12/2023 0:00,2023,12,20,Real Estate,REIT,Partial Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Core Activist,2021467158,3.446611,5.907046,2.378459,5.907046
225134646,Theseus Pharmaceuticals Inc,THRX US,#N/A Field Not Applicable,Tang Capital Management LLC,24/11/2023 0:00,14/02/2024 0:00,2023,3,6,14/02/2024 0:00,1: Acquire Company,12.1547,160113100,7,DOCV /ID 0001214659-23-015548,NI COMPANY:THRX@US 'Tang',Start: 2023-11-24. UTC: 2023-11-24T18:50:02.000Z,THRX US Equity,27/11/2023 0:00,14/02/2024 0:00,2024,2,14,Health Care,Biotech & Pharma,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,11207917,4.972376,12.1547,6.842105,12.1547
225134646,Seanergy Maritime Holdings Corp,SEANERGY MARITIME HOLDINGS,#N/A Review,George Economou,24/11/2023 0:00,,2023,3,6,,1: Board Representation,25.81217,117697200,5.7,DOCV /ID 0001104659-23-120922,NI COMPANY:SHIP@US 'George Economou',Start: 2023-11-24. UTC: 2023-11-24T13:26:26.000Z,SHIP US Equity,24/11/2023 0:00,,,,,Industrials,Transportation & Logistics,Pending,North America,United States,MARSHALL ISLAND,,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,6708740.4,9.84975,25.81217,14.53114,25.81217
225134646,Eiger BioPharmaceuticals Inc,EIGR US,#N/A Review,"Moshe Arkin ""Mori""",24/11/2023 0:00,,2023,3,7,,1: Board Representation,-44.65428,15317200,10.09,DOCV /ID 0001178913-23-003782,NI COMPANY:EIGR@US 'Moshe Arkin',Start: 2023-11-24. UTC: 2023-11-24T11:02:19.000Z,EIGR US Equity,24/11/2023 0:00,,,,,Health Care,Biotech & Pharma,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,1545505.48,-6.11417,-44.65428,-41.04997,-44.65428
225134646,Starbucks Corp,STARBUCKS,#N/A Invalid Security,Strategic Organizing Center,21/11/2023 0:00,,2023,3,10,,2: Board Representation; Social (Improve company's treatment of its workers),-9.56687,1.18E+11,0.000014,NSN S4HVU00799MR,NI COMPANY:SBUX@US 'Strategic',Start: 2023-11-21. UTC: 2023-11-21T22:30:00.133Z,SBUX US Equity,22/11/2023 0:00,,,,,Consumer Discretionary,Leisure Facilities & Services,Pending,North America,United States,UNITED STATES OF AMERICA,WA,Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,16501.01922,-0.241103,-9.56687,-9.348306,-9.56687
225134646,BlackRock MuniYield New York Quality Fund Inc,MYN US,#N/A Field Not Applicable,Saba Capital Management LP,20/11/2023 0:00,,2023,3,10,,Stake Only 13D: No Public Activism,9.09027,365939280,5.01,DOCV /ID 0001062993-23-021194,NI COMPANY:MYN@US 'Saba',Start: 2023-11-20. UTC: 2023-11-20T19:12:56.000Z,MYN US Equity,20/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Not Applicable,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,"Open - Stake Open, No Hostilities Announced",Secondary Focus,18333557.93,0.420168,9.09027,8.633825,9.09027
225134646,Neuberger Berman Municipal Fund Inc,NBH US,#N/A Review,Saba Capital Management LP,20/11/2023 0:00,,2023,3,10,,Stake Only 13D: No Public Activism,8.297191,202298200,5.25,DOCV /ID 0001062993-23-021192,NI COMPANY:NBH@US 'Saba',Start: 2023-11-20. UTC: 2023-11-20T19:08:55.000Z,NBH US Equity,20/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Not Applicable,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,"Open - Stake Open, No Hostilities Announced",Secondary Focus,10620655.5,0.102775,8.297191,8.186002,8.297191
225134646,Fluent Inc,FLNT US,FLNT,Global Value Investment Corp,16/11/2023 0:00,,2023,3,12,,Discussions only,-6.58496,39107600,5.1,DOCV /ID 0001214659-23-015271,NI COMPANY:FLNT@US 'GVI',Start: 2023-11-16. UTC: 2023-11-16T21:15:47.000Z,FLNT US Equity,17/11/2023 0:00,,,,,Communications,Advertising & Marketing,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,1994487.6,8.01828,-6.58496,-13.51923,-6.58496
225134646,First Trust Specialty Finance and Financial Opportunities Fund,FGB US,#N/A Field Not Applicable,Saba Capital Management LP,16/11/2023 0:00,,2023,3,13,,2: Realize NAV; Oppose Merger (Target),11.66973,47845440,0.14,DOCV /ID 0000902664-23-005621,NI COMPANY:FGB@US 'Saba',Start: 2023-11-16. UTC: 2023-11-16T18:23:26.000Z,FGB US Equity,16/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Pending,North America,United States,UNITED STATES OF AMERICA,MA,Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,66983.616,0.600601,11.66973,11.00305,11.66973
225134646,Macquarie/First Trust Global Infrastructure/Utilities Dividend & Income Fund,MFD US,#N/A Field Not Applicable,Saba Capital Management LP,16/11/2023 0:00,,2023,3,14,,2: Realize NAV; Oppose Merger (Target),2.080537,63675150,2.44,DOCV /ID 0000902664-23-005620,NI COMPANY:MFD@US 'Saba',Start: 2023-11-16. UTC: 2023-11-16T18:22:22.000Z,MFD US Equity,16/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Pending,North America,United States,UNITED STATES OF AMERICA,MA,Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,1553673.66,1.342282,2.080537,0.728477,2.080537
225134646,First Trust/abrdn Global Opportunity Income Fund,FAM US,#N/A Field Not Applicable,Saba Capital Management LP,16/11/2023 0:00,,2023,3,14,,2: Realize NAV; Oppose Merger (Target),12.95513,58322250,0.2,DOCV /ID 0000902664-23-005619,NI COMPANY:FAM@US 'Saba',Start: 2023-11-16. UTC: 2023-11-16T18:21:22.000Z,FAM US Equity,16/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Pending,North America,United States,UNITED STATES OF AMERICA,MA,Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,116644.5,1.217391,12.95513,11.59657,12.95513
225134646,First Trust High Income Long/Short Fund,FSD US,#N/A Field Not Applicable,Saba Capital Management LP,16/11/2023 0:00,,2023,3,15,,2: Realize NAV; Oppose Merger (Target),8.390806,369197190,0.0003,DOCV /ID 0000902664-23-005618,NI COMPANY:FSD@US 'Saba',Start: 2023-11-16. UTC: 2023-11-16T18:19:00.000Z,FSD US Equity,16/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Pending,North America,United States,UNITED STATES OF AMERICA,MA,Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,1107.59157,0.450857,8.390806,7.904312,8.390806
225134646,Expedia Group Inc,EXPE US,EXPE,ValueAct Capital Management LLC,15/11/2023 0:00,,2023,3,16,,1: Cost Cutting,10.29112,17026958700,3.19,NSN S464YEMB2SJP,NI COMPANY:EXPE@US 'ValueAct',Start: 2023-11-15. UTC: 2023-11-15T14:15:50.380Z,EXPE US Equity,15/11/2023 0:00,,,,,Communications,Internet Media & Services,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Core Activist,521552807.8,6.279051,10.29112,3.775033,10.29112
225134646,Walt Disney Co/The,DIS US,#N/A Review,ValueAct Capital Management LLC,15/11/2023 0:00,,2023,3,16,,1: Support Management,22.93917,1.67E+11,0.27,NSN S464AABQ99TV,NI COMPANY:DIS@US 'ValueAct',Start: 2023-11-15. UTC: 2023-11-15T14:01:22.718Z,DIS US Equity,15/11/2023 0:00,,,,,Communications,Entertainment Content,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Core Activist,449922476.6,3.140441,22.93917,19.19589,22.93917
225134646,New America High Income Fund Inc/The,HYB US,HYB,Saba Capital Management LP,14/11/2023 0:00,,2023,3,20,,1: Board Representation,10.65013,181568400,7.32,DOCV /ID 0001062993-23-020829,NI COMPANY:HYB@US 'Saba',Start: 2023-11-14. UTC: 2023-11-15T01:40:50.000Z,HYB US Equity,15/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Pending,North America,United States,UNITED STATES OF AMERICA,MD,Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,13290806.88,0.447094,10.65013,10.15762,10.65013
225134646,Flexsteel Industries Inc,FLXS US,FLXS,Global Value Investment Corp,14/11/2023 0:00,,2023,3,20,,Discussions only,103.9487,85824900,5.06,DOCV /ID 0001214659-23-014895,NI COMPANY:FLXS@US 'GVI',Start: 2023-11-14. UTC: 2023-11-14T11:00:56.000Z,FLXS US Equity,14/11/2023 0:00,,,,,Consumer Discretionary,Home & Office Products,Pending,North America,United States,UNITED STATES OF AMERICA,MN,No Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,4342739.94,3.636364,103.9487,96.79263,103.9487
225134646,DWS Municipal Income Trust,KTF US,#N/A Field Not Applicable,Saba Capital Management LP,13/11/2023 0:00,,2023,3,20,,Stake Only 13D: No Public Activism,12.20419,318084760,5.45,DOCV /ID 0001062993-23-020590,NI COMPANY:KTF@US 'Saba',Start: 2023-11-13. UTC: 2023-11-13T16:50:59.000Z,KTF US Equity,13/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Not Applicable,North America,United States,UNITED STATES OF AMERICA,MA,No Proxy Fight,"Open - Stake Open, No Hostilities Announced",Secondary Focus,17335619.42,-0.123153,12.20419,12.34254,12.20419
225134646,Milestone Pharmaceuticals Inc,MIST US,#N/A Field Not Applicable,Alta Fundamental Advisers LLC,9/11/2023,,2023,3,20,,3: Strategic Review; Sale of Company; Remove Director/Withhold Votes,-47.95918,98145300,5,DOCV /ID 0000921895-23-002543,NI COMPANY:MIST@US 'Alta Fundamental',Start: 2023-11-09. UTC: 2023-11-09T21:44:51.000Z,MIST US Equity,10/11/2023 0:00,,,,,Health Care,Biotech & Pharma,Pending,North America,United States,CANADA,QC,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,4907265,-1.020408,-47.95918,-47.42268,-47.95918
225134646,Logan Ridge Finance Corp,LOGAN RIDGE FINANCE,#N/A Invalid Security,Punch & Associates Investment Management Inc,9/11/2023,,2023,3,20,,2: Strategic Review; Sale of Company,5.398084,58174900,8.7,DOCV /ID 0001398344-23-020379,NI COMPANY:LRFC@US 'Punch &',Start: 2023-11-09. UTC: 2023-11-09T21:02:02.000Z,LRFC US Equity,10/11/2023 0:00,,,,,Financials,Asset Management,Pending,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,5061216.3,1.521159,5.398084,3.818834,5.398084
225134646,Inmode Ltd,INMD US,#N/A Review,Butler Hall Capital LLC,8/11/2023,,2023,3,20,,1: Return Capital/Buybacks,15.85366,1635035700,,NSN S3T46033O5CA,NI COMPANY:INMD@US 'Butler Hall',Start: 2023-11-08. UTC: 2023-11-08T13:30:00.032Z,INMD US Equity,08/11/2023 0:00,,,,,Health Care,Medical Equipment & Devices,Pending,North America,United States,ISRAEL,,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,,1.575203,15.85366,14.05703,15.85366
225134646,Nuveen AMT-Free Quality Municipal Income Fund,NEA US,#N/A Field Not Applicable,Karpus Management Inc,7/11/2023,,2023,3,21,,2: Realize NAV; Remove Director/Withhold Votes,9.756,3046728480,7.63,DOCV /ID 0001072613-23-000539,NI COMPANY:NEA@US 'Karpus',Start: 2023-11-07. UTC: 2023-11-07T22:03:39.000Z,NEA US Equity,08/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Pending,North America,United States,UNITED STATES OF AMERICA,MA,No Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,232465383,-0.098135,9.756,9.863815,9.756
225134646,BlackRock Municipal Income Fund Inc,MUI US,#N/A Field Not Applicable,Karpus Management Inc,7/11/2023,,2023,3,21,,3: Realize NAV; Remove Director/Withhold Votes; Liquidation,14.74585,751820610,16.08,DOCV /ID 0001072613-23-000537,NI COMPANY:MUI@US 'Karpus',Start: 2023-11-07. UTC: 2023-11-07T22:01:20.000Z,MUI US Equity,08/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Pending,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,120892754.1,0.768492,14.74585,13.87076,14.74585
225134646,Nuveen New York AMT-Free Quality Municipal Income Fund,NRK US,#N/A Field Not Applicable,Karpus Management Inc,7/11/2023,,2023,3,21,,2: Realize NAV; Board Control,15.13524,825243100,20.85,DOCV /ID 0001072613-23-000536,NI COMPANY:NRK@US 'Karpus',Start: 2023-11-07. UTC: 2023-11-07T22:00:40.000Z,NRK US Equity,08/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Pending,North America,United States,UNITED STATES OF AMERICA,MA,No Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,172063186.4,0,15.13524,15.13524,15.13524
225134646,Pioneer Municipal High Income Advantage Fund Inc,MAV US,#N/A Field Not Applicable,Saba Capital Management LP,7/11/2023,,2023,3,21,,Stake Only 13D: No Public Activism,18.84773,165724020,10.15,DOCV /ID 0001062993-23-020265,NI COMPANY:MAV@US 'Saba',Start: 2023-11-07. UTC: 2023-11-07T21:13:43.000Z,MAV US Equity,08/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,"Open - Stake Open, No Hostilities Announced",Secondary Focus,16820988.03,0.865801,18.84773,17.82758,18.84773
225134646,BioMarin Pharmaceutical Inc,BMRN US,BMRN,Elliott Investment Management LP,7/11/2023,20/12/2023 0:00,2023,3,22,,Discussions only,16.46549,14357422000,6.9,NSN S3RB59MB2SJK,NI COMPANY:BMRN@US 'Elliott',Start: 2023-11-07. UTC: 2023-11-07T14:05:33.023Z,BMRN US Equity,07/11/2023 0:00,20/12/2023 0:00,2023,12,20,Health Care,Biotech & Pharma,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Core Activist,990662118,12.16216,16.46549,3.836706,16.46549
225134646,Frontier Communications Parent Inc,FYBR US,#N/A Field Not Applicable,Cerberus Capital Management LP,6/11/2023,,2023,3,23,,Discussions only,9.256524,4991974600,9.9,DOCV /ID 0001493152-23-039512,NI COMPANY:FYBR@US 'Cerberus',Start: 2023-11-06. UTC: 2023-11-06T21:05:55.000Z,FYBR US Equity,07/11/2023 0:00,,,,,Communications,Telecommunications,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,494205485.4,-0.443132,9.256524,9.742829,9.256524
225134646,Eaton Vance California Municipal Income Trust,CEV US,#N/A Field Not Applicable,Saba Capital Management LP,6/11/2023,,2023,3,27,,Stake Only 13D: No Public Activism,16.15813,65416200,11.27,DOCV /ID 0001062993-23-020160,NI COMPANY:CEV@US 'Saba',Start: 2023-11-06. UTC: 2023-11-06T20:02:32.000Z,CEV US Equity,06/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Not Applicable,North America,United States,UNITED STATES OF AMERICA,MA,No Proxy Fight,"Open - Stake Open, No Hostilities Announced",Secondary Focus,7372405.74,-1.182796,16.15813,17.54849,16.15813
225134646,Point Biopharma Global Inc,PNT US,#N/A Field Not Applicable,BVF Partners LP,6/11/2023,20/12/2023 0:00,2023,3,27,20/12/2023 0:00,1: Oppose Merger (Target),-2.196079,1391770300,16.5,DOCV /ID 0000921895-23-002462,NI COMPANY:PNT@US 'BVF Partners',Start: 2023-11-06. UTC: 2023-11-06T18:48:09.000Z,PNT US Equity,06/11/2023 0:00,20/12/2023 0:00,2023,12,20,Health Care,Biotech & Pharma,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,222505123.5,2.27451,-1.960784,-4.371166,-2.196079
225134646,Hollysys Automation Technologies Ltd,HOLI US,#N/A Field Not Applicable,Ascendent Capital Partners Ltd,6/11/2023,24/11/2023 0:00,2023,3,28,,2: Acquire Company; Support 3rd Party Activist,25,1277664100,13.7,DOCV /ID 0001104659-23-114533,NI COMPANY:HOLI@US 'Ascendent',Start: 2023-11-06. UTC: 2023-11-06T14:23:32.000Z,HOLI US Equity,06/11/2023 0:00,24/11/2023 0:00,2023,11,24,Industrials,Machinery,Success,North America,United States,BRITISH VIRGIN,,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Occasional Activist,175039981.7,5.92233,25,18.011,25
225134646,Orthofix Medical Inc,OFIX US,#N/A Review,Engine Capital Management LLC,3/11/2023,12/12/2023,2023,3,28,,Discussions only,12.29642,451151000,7.3,DOCV /ID 0000921895-23-002456,NI COMPANY:OFIX@US 'Engine Capital',Start: 2023-11-03. UTC: 2023-11-03T21:15:51.000Z,OFIX US Equity,06/11/2023 0:00,12/12/2023,2023,12,12,Health Care,Medical Equipment & Devices,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Core Activist,32934023,0.407166,12.29642,11.84104,12.29642
225134646,Sensei Biotherapeutics Inc,SNSE US,#N/A Field Not Applicable,Newtyn Management LLC,3/11/2023,,2023,3,28,,1: Acquire Company,10.14493,18342800,6.5,DOCV /ID 0000921895-23-002454,NI COMPANY:SNSE@US 'Newtyn Management',Start: 2023-11-03. UTC: 2023-11-03T21:04:34.000Z,SNSE US Equity,06/11/2023 0:00,,,,,Health Care,Biotech & Pharma,Pending,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,1192282,9.42029,10.14493,0.662252,10.14493
225134646,One Stop Systems Inc,OSS US,#N/A Field Not Applicable,Horton Capital Partners LLC,3/11/2023,,2023,3,29,,Stake Only 13D: No Public Activism,27.23005,43756600,5.4,DOCV /ID 0001193125-23-270319,NI COMPANY:OSS@US 'Horton',Start: 2023-11-03. UTC: 2023-11-03T19:17:33.000Z,OSS US Equity,03/11/2023 0:00,,,,,Technology,Technology Hardware,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,"Open - Stake Open, No Hostilities Announced",Secondary Focus,2362856.4,-0.469484,27.23005,27.83019,27.23005
225134646,Six Flags Entertainment Corp,SIX FLAGS ENTERTAINMENT,#N/A Review,Land & Buildings Investment Management LLC,2/11/2023,,2023,3,30,,4: Oppose Merger (Target); Strategic Review; Real Estate Separation; Break Up,21.47619,1753913500,1,NSN S3ID4OMEWG74,NI COMPANY:SIX@US 'Land & Buildings',Start: 2023-11-02. UTC: 2023-11-02T18:10:00.039Z,SIX US Equity,02/11/2023 0:00,,,,,Consumer Discretionary,Leisure Facilities & Services,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Core Activist,17539135,6.476191,21.47619,14.08766,21.47619
225134646,Voya Global Advantage and Premium Opportunity Fund,IGA US,#N/A Field Not Applicable,Saba Capital Management LP,1/11/2023,,2023,3,31,,Stake Only 13D: No Public Activism,10.60355,122055120,5.22,DOCV /ID 0001062993-23-019939,NI COMPANY:IGA@US 'Saba',Start: 2023-11-01. UTC: 2023-11-01T11:17:47.000Z,IGA US Equity,01/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,"Open - Stake Open, No Hostilities Announced",Secondary Focus,6371277.264,1.515152,10.60355,8.952748,10.60355
225134646,BNY Mellon Municipal Income Inc,DMF US,#N/A Review,Saba Capital Management LP,1/11/2023,,2023,3,31,,1: Declassify Board,23.89879,112710510,10.02,DOCV /ID 0001062993-23-019931,NI COMPANY:DMF@US 'Saba',Start: 2023-11-01. UTC: 2023-11-01T10:05:48.000Z,DMF US Equity,01/11/2023 0:00,,,,,Investment Fund,Closed-End Fund,Pending,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,11293593.1,2.025783,23.89879,21.43871,23.89879
225134646,STAAR Surgical Co,STAA US,#N/A Field Not Applicable,Anatole Investment Management Ltd,31/10/2023 0:00,,2023,3,31,,2: Break Up; Strategic Review,-26.23147,2028265500,4.2,NSN S3EV40MB2SJP,NI COMPANY:STAA@US 'Anatole',Start: 2023-10-31. UTC: 2023-10-31T20:48:00.685Z,STAA US Equity,01/11/2023 0:00,,,,,Health Care,Medical Equipment & Devices,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,85187151,3.586801,-26.23147,-28.78578,-26.23147
225134646,Assembly Biosciences Inc,ASMB US,#N/A Field Not Applicable,Schornstein Alexander,31/10/2023 0:00,,2023,4,3,,Discussions only,8.715877,46156000,10.9,DOCV /ID 0001999256-23-000003,NI COMPANY:ASMB@US 'Schornstein',Start: 2023-10-31. UTC: 2023-10-31T20:20:23.000Z,ASMB US Equity,01/11/2023 0:00,,,,,Health Care,Biotech & Pharma,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,5031004,1.151785,8.715877,7.477962,8.715877
225134646,Navios Maritime Holdings Inc,NM 8 5/8 PERP,NM,Natural Selection Fund I LP,31/10/2023 0:00,,2023,4,3,14/12/2023 0:00,Stake Only 13D: No Public Activism,3.181818,50218200,6.57,DOCV /ID 0000900440-23-000082,NI COMPANY:NM@US 'Natural',Start: 2023-10-31. UTC: 2023-10-31T10:01:31.000Z,NM US Equity,31/10/2023 0:00,,,,,Industrials,Transportation & Logistics,Not Applicable,North America,United States,MARSHALL ISLAND,,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,3299335.74,0.454545,3.181818,2.714932,3.181818
225134646,Sleep Number Corp,SLEEP NUMBER,#N/A Invalid Security,Blue Clay Capital Management LLC,30/10/2023 0:00,,2023,4,10,,1: Support 3rd Party Activist,-30.85749,367863800,1,NSN S3CE33TVI5MO,NI COMPANY:SNBR@US 'Blue Clay',Start: 2023-10-30. UTC: 2023-10-30T12:45:03.554Z,SNBR US Equity,30/10/2023 0:00,,,,,Consumer Discretionary,Retail - Discretionary,Pending,North America,United States,UNITED STATES OF AMERICA,MN,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,3678638,-2.657005,-30.85749,-28.97022,-30.85749
225134646,Salarius Pharmaceuticals Inc,SLRX US,#N/A Review,Elvin Lee,27/10/2023 0:00,,2023,4,10,,3: Cost Cutting; Strategic Review; Board Representation,-21.67568,2694700,6.09,DOCV /ID 0001099910-23-000188,NI COMPANY:SLRX@US 'Elvin Lee',Start: 2023-10-27. UTC: 2023-10-27T19:58:31.000Z,SLRX US Equity,27/10/2023 0:00,,,,,Health Care,Biotech & Pharma,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,164107.23,6.72973,-21.67568,-26.61433,-21.67568
225134646,Real Good Food Co Inc/The,RGF US,REALFO,Kanen Wealth Management LLC,26/10/2023 0:00,30/01/2024 0:00,2023,4,10,30/01/2024 0:00,1: Board Representation,-48.10126,89904800,9.4,DOCV /ID 0000921895-23-002397,NI COMPANY:RGF@US 'Kanen',Start: 2023-10-26. UTC: 2023-10-26T21:14:57.000Z,RGF US Equity,27/10/2023 0:00,30/01/2024 0:00,2024,1,30,Consumer Staples,Food,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,4290235.2,0.421941,-43.88186,-48.31933,-48.10126
225134646,Spectral AI Inc,MDAI US,#N/A Review,"Erich L Spangenberg, ELS 1960 Family LP and John Michael Dimaio",26/10/2023 0:00,27/11/2023 0:00,2023,4,11,,1: Board Representation,-22.35772,38593100,49.8,DOCV /ID 0001193125-23-264161,NI COMPANY:MDAI@US 'Erich L',Start: 2023-10-26. UTC: 2023-10-26T21:01:05.000Z,MDAI US Equity,27/10/2023 0:00,27/11/2023 0:00,2023,11,27,Health Care,Medical Equipment & Devices,Success,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Occasional Activist,19219363.8,4.878049,-22.35772,-25.96899,-22.35772
225134646,WidePoint Corp,WIDEPOINT,#N/A Review,Galloway Capital Partners LLC,26/10/2023 0:00,,2023,4,11,,3: Sale of Company; Strategic Review; Board Representation,75.4491,14851700,4.31,DOCV /ID 0001731122-23-001969,NI COMPANY:WYY@US 'Galloway',Start: 2023-10-26. UTC: 2023-10-26T20:12:14.000Z,WYY US Equity,27/10/2023 0:00,,,,,Industrials,Electrical Equipment,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,640108.27,-1.197605,75.4491,77.57576,75.4491
225134646,Vista Outdoor Inc,VSTO US,#N/A Review,Colt CZ Group SE,25/10/2023 0:00,,2023,4,11,,2: Acquire Company; Return Capital/Buybacks,22.90984,1416834000,5.7,DOCV /ID 0001193125-23-263150,NI COMPANY:VSTO@US 'Colt CZ',Start: 2023-10-25. UTC: 2023-10-25T20:57:04.000Z,VSTO US Equity,26/10/2023 0:00,,,,,Consumer Discretionary,Leisure Products,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,80759538,3.237705,22.90984,19.05518,22.90984
225134646,BlackRock MuniHoldings New York Quality Fund Inc,MHN US,#N/A Field Not Applicable,Saba Capital Management LP,25/10/2023 0:00,,2023,4,12,,Stake Only 13D: No Public Activism,20.56627,268933800,5.11,DOCV /ID 0001062993-23-019676,NI COMPANY:MHN@US 'Saba',Start: 2023-10-25. UTC: 2023-10-25T12:11:02.000Z,MHN US Equity,25/10/2023 0:00,,,,,Investment Fund,Closed-End Fund,Not Applicable,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,"Open - Stake Open, No Hostilities Announced",Secondary Focus,13742517.18,-1.694915,20.56627,22.645,20.56627
